deploy_timestamp,service_name,service_criticality_tier,owning_team,author,commit_sha,deploy_hour,day_of_week,is_weekend,lines_changed,files_changed,incidents_last_30d,days_since_last_incident,oncall_engineers_available,is_oncall_senior,has_rollback_plan,test_coverage_delta,_team_maturity,_p_true,outcome
2026-02-12T17:35:00+00:00,payments-api,3,payments,eng31,b971a9ef6d,17,3,0,144,1,3,62.0,2,0,1,5.56,0.339,0.1334,1
2026-04-18T12:25:00+00:00,search-svc,2,discovery,eng06,c5badfe5c0,12,5,1,214,5,1,36.0,2,0,1,-0.28,0.617,0.1412,0
2026-04-24T22:42:00+00:00,catalog-api,1,storefront,eng05,7e36aa2f71,22,4,0,134,2,0,51.0,2,1,1,,0.627,0.0308,0
2026-02-10T07:43:00+00:00,search-svc,2,discovery,eng14,3955ebdc69,7,1,0,40,1,2,67.0,3,1,1,-1.59,0.449,0.1861,0
2026-01-12T06:27:00+00:00,recommendations,1,discovery,eng06,83d73441f5,6,0,0,128,6,0,53.0,3,1,0,2.7,0.787,0.1055,0
2026-01-14T04:38:00+00:00,auth-svc,3,identity,eng32,4197f6b50a,4,2,0,100,2,1,26.0,1,1,0,-1.19,0.613,0.762,0
2026-02-19T16:31:00+00:00,checkout-web,2,storefront,eng23,ce9a29f263,16,3,0,54,4,0,79.0,2,0,1,3.71,0.476,0.0254,0
2026-05-20T05:52:00+00:00,search-svc,2,discovery,eng20,24d251cc6f,5,2,0,72,2,0,37.0,3,1,1,-1.17,0.731,0.1608,0
2026-01-15T08:23:00+00:00,billing-svc,2,payments,eng14,a752138a7b,8,3,0,15,1,0,5.0,3,1,0,-2.35,0.435,0.2192,0
2026-06-01T03:32:00+00:00,catalog-api,1,storefront,eng36,53e7f78629,3,0,0,111,4,0,83.0,1,1,1,-2.75,0.828,0.0589,0
2026-01-18T11:44:00+00:00,catalog-api,1,storefront,eng11,79cd3e04b9,11,6,1,364,7,0,14.0,2,1,1,,0.648,0.0415,0
2026-06-11T18:45:00+00:00,inventory-svc,2,supply,eng07,35b9417dc0,18,3,0,40,1,0,102.0,3,1,1,-1.15,0.599,0.0194,0
2026-06-22T20:40:00+00:00,analytics-etl,1,data,eng17,99a81cd304,20,0,0,54,3,1,9.0,2,1,0,0.79,0.77,0.0796,0
2026-06-26T05:15:00+00:00,analytics-etl,1,data,eng19,029bfeaa74,5,4,0,90,3,0,,3,0,1,-0.24,0.638,0.1423,0
2026-01-23T02:01:00+00:00,search-svc,2,discovery,eng08,12d1813dbd,2,4,0,136,4,1,13.0,1,1,1,-2.48,0.686,0.5863,1
2026-02-28T07:57:00+00:00,catalog-api,1,storefront,eng17,ba87269d91,7,5,1,118,3,1,52.0,2,0,0,3.21,0.683,0.2122,0
2026-04-11T19:31:00+00:00,billing-svc,2,payments,eng40,38b4506640,19,5,1,34,1,1,14.0,3,1,1,0.03,0.744,0.0483,0
2026-06-03T04:38:00+00:00,notifications,1,growth,eng24,ad8aab4545,4,2,0,120,1,1,0.0,1,0,1,4.29,0.339,0.411,0
2026-02-03T08:23:00+00:00,payments-api,3,payments,eng09,9de8e481f7,8,1,0,31,2,1,10.0,2,0,1,-1.42,0.385,0.2818,0
2026-03-26T08:51:00+00:00,catalog-api,1,storefront,eng15,a53d19fc3c,8,3,0,20,1,0,122.0,2,1,1,-5.35,0.61,0.0316,0
2026-06-25T12:15:00+00:00,billing-svc,2,payments,eng13,276d5ecec7,12,3,0,168,2,2,9.0,3,0,0,,0.28,0.5108,0
2026-03-10T10:15:00+00:00,billing-svc,2,payments,eng32,a17ca16978,10,1,0,105,5,0,68.0,2,0,0,2.43,0.397,0.2753,0
2026-01-07T09:50:00+00:00,checkout-web,2,storefront,eng37,a37e8c9713,9,2,0,108,1,0,16.0,3,0,1,-2.23,0.285,0.3158,0
2026-06-12T03:46:00+00:00,inventory-svc,2,supply,eng15,e6d18103df,3,4,0,71,1,3,3.0,1,1,0,0.63,0.482,0.7329,1
2026-01-23T13:56:00+00:00,search-svc,2,discovery,eng27,2afe8b8e87,13,4,0,101,5,0,20.0,2,0,1,-2.65,0.559,0.0409,0
2026-05-21T18:56:00+00:00,checkout-web,2,storefront,eng30,527d3d7c06,18,3,0,393,8,1,18.0,4,0,1,2.91,0.418,0.2809,0
2026-03-10T02:27:00+00:00,catalog-api,1,storefront,eng01,962e10290a,2,1,0,230,2,0,15.0,1,0,1,0.47,0.663,0.1969,0
2026-06-12T12:03:00+00:00,notifications,1,growth,eng13,b2083b0b8d,12,4,0,45,1,0,13.0,2,1,0,-1.83,0.432,0.0472,0
2026-05-21T03:12:00+00:00,analytics-etl,1,data,eng05,359faf2f9e,3,3,0,133,5,0,28.0,1,0,1,-2.25,0.874,0.1583,1
2026-02-11T05:47:00+00:00,billing-svc,2,payments,eng31,212fd190f6,5,2,0,136,2,1,,1,0,0,2.5,0.425,0.7916,1
2026-06-13T19:49:00+00:00,checkout-web,2,storefront,eng34,4522af9aaa,19,5,1,76,2,2,44.0,3,0,1,4.37,0.422,0.1516,1
2026-06-05T03:12:00+00:00,search-svc,2,discovery,eng03,e1e3991b50,3,4,0,11,1,3,24.0,3,0,1,1.5,0.6,0.1814,0
2026-04-22T09:16:00+00:00,auth-svc,3,identity,eng04,3bd1ace746,9,2,0,72,1,0,43.0,2,1,1,-4.2,0.549,0.1306,1
2026-02-25T19:32:00+00:00,inventory-svc,2,supply,eng14,82a8ce5f5e,19,2,0,267,6,2,,3,1,1,-2.77,0.318,0.146,1
2026-03-04T23:40:00+00:00,billing-svc,2,payments,eng14,b4d21dd6e8,23,2,0,544,12,0,9.0,1,0,1,1.32,0.282,0.4522,0
2026-02-18T02:44:00+00:00,recommendations,1,discovery,eng12,23efdd8a2a,2,2,0,31,3,1,178.0,1,0,1,1.77,0.732,0.1155,0
2026-04-25T07:44:00+00:00,auth-svc,3,identity,eng27,d11a9757c4,7,5,1,69,1,0,36.0,2,0,1,2.22,0.52,0.5809,0
2026-03-26T16:49:00+00:00,recommendations,1,discovery,eng09,e7bbd1af71,16,3,0,36,2,0,80.0,4,0,1,-1.5,0.837,0.0058,0
2026-02-21T17:45:00+00:00,analytics-etl,1,data,eng13,a78000175e,17,5,1,77,1,0,,3,0,1,-4.84,0.609,0.0662,0
2026-04-24T23:36:00+00:00,auth-svc,3,identity,eng38,5d4cbcf9f7,23,4,0,102,1,4,,3,0,1,,0.489,0.7592,1
2026-04-03T18:16:00+00:00,search-svc,2,discovery,eng08,9f25ac39d1,18,4,0,64,2,1,70.0,2,0,1,0.28,0.718,0.1142,1
2026-02-10T17:15:00+00:00,checkout-web,2,storefront,eng28,0b614e8791,17,1,0,33,2,1,21.0,2,0,0,1.5,0.251,0.152,1
2026-05-09T06:33:00+00:00,inventory-svc,2,supply,eng17,bdfcbad2fa,6,5,1,99,1,1,3.0,0,0,1,-4.45,0.681,0.5421,1
2026-03-20T17:49:00+00:00,notifications,1,growth,eng40,0ba94d4ff6,17,4,0,80,2,1,20.0,2,0,1,4.3,0.354,0.0158,0
2026-02-24T13:46:00+00:00,analytics-etl,1,data,eng35,078fa10d38,13,1,0,56,2,1,0.0,4,0,0,5.83,0.447,0.1769,0
2026-03-20T08:06:00+00:00,search-svc,2,discovery,eng22,a1c65f17be,8,4,0,160,4,1,39.0,3,1,1,0.1,0.766,0.0974,1
2026-04-27T11:59:00+00:00,analytics-etl,1,data,eng32,18fb652d97,11,0,0,8,2,1,35.0,2,0,1,1.69,0.657,0.0124,0
2026-05-23T07:21:00+00:00,billing-svc,2,payments,eng07,b00b7ea328,7,5,1,232,3,2,2.0,1,0,0,0.93,0.484,0.8712,1
2026-02-27T07:49:00+00:00,auth-svc,3,identity,eng38,a6ac9a2a6c,7,4,0,147,2,0,4.0,3,1,1,-2.68,0.525,0.3075,0
2026-04-21T05:44:00+00:00,inventory-svc,2,supply,eng40,835d9595f4,5,1,0,12,3,3,3.0,2,0,0,5.55,0.348,0.7568,0
2026-05-15T21:32:00+00:00,analytics-etl,1,data,eng30,5ddca3f88d,21,4,0,40,4,2,58.0,2,1,0,,0.696,0.0443,0
2026-02-19T19:07:00+00:00,billing-svc,2,payments,eng35,0365275613,19,3,0,74,4,3,57.0,4,0,1,2.15,0.268,0.2297,0
2026-06-14T15:17:00+00:00,recommendations,1,discovery,eng39,dcc6d3fddb,15,6,1,162,5,0,6.0,3,1,1,-1.49,0.631,0.0282,0
2026-02-07T07:38:00+00:00,payments-api,3,payments,eng19,f6ca7c07fe,7,5,1,110,6,3,9.0,1,0,0,1.29,0.231,0.9771,1
2026-06-14T10:02:00+00:00,catalog-api,1,storefront,eng24,160d020a0c,10,6,1,40,2,0,107.0,1,0,0,1.59,0.797,0.0338,0
2026-02-28T23:12:00+00:00,auth-svc,3,identity,eng29,6ebba4facc,23,5,1,32,4,4,59.0,1,0,1,3.78,0.803,0.5507,0
2026-05-01T14:28:00+00:00,notifications,1,growth,eng09,cc5a92d3ea,14,4,0,37,2,4,38.0,2,0,0,-4.26,0.173,0.247,0
2026-02-22T00:00:00+00:00,search-svc,2,discovery,eng04,25e2bc1483,0,6,1,23,4,0,,1,1,0,3.21,0.5,0.2904,0
2026-02-27T16:35:00+00:00,inventory-svc,2,supply,eng28,d7ac4eab59,16,4,0,100,2,0,7.0,3,0,0,-1.48,0.39,0.2932,0
2026-06-23T22:39:00+00:00,catalog-api,1,storefront,eng08,a5e5ee371b,22,1,0,33,2,0,44.0,2,0,1,4.83,0.873,0.0409,0
2026-06-19T07:21:00+00:00,checkout-web,2,storefront,eng11,d1e8a4cb34,7,4,0,88,1,3,118.0,4,1,1,2.51,0.539,0.4148,1
2026-05-09T06:55:00+00:00,payments-api,3,payments,eng20,f4d0fc490c,6,5,1,82,4,1,70.0,0,0,1,2.17,0.575,0.6973,1
2026-04-12T11:03:00+00:00,analytics-etl,1,data,eng31,94154a1b74,11,6,1,43,1,0,,3,0,1,2.1,0.529,0.0104,0
2026-02-14T06:58:00+00:00,analytics-etl,1,data,eng24,3010b7d076,6,5,1,41,3,0,43.0,0,1,1,4.43,0.644,0.0101,1
2026-03-04T14:36:00+00:00,billing-svc,2,payments,eng32,f8b04e8d62,14,2,0,68,2,2,5.0,4,0,0,1.89,0.523,0.4278,0
2026-02-09T13:02:00+00:00,billing-svc,2,payments,eng26,0cf1c7ec33,13,0,0,43,3,4,18.0,2,0,0,5.74,0.367,0.2672,0
2026-03-08T14:06:00+00:00,notifications,1,growth,eng30,46047bb75f,14,6,1,72,2,4,46.0,3,1,0,3.09,0.514,0.084,0
2026-06-12T11:42:00+00:00,recommendations,1,discovery,eng37,1385b2104c,11,4,0,83,1,0,31.0,3,0,1,-1.93,0.652,0.0291,0
2026-05-09T13:10:00+00:00,analytics-etl,1,data,eng31,31cb50744d,13,5,1,49,2,0,21.0,2,0,1,-0.11,0.758,0.0199,0
2026-01-26T08:33:00+00:00,checkout-web,2,storefront,eng20,832eea9d1a,8,0,0,49,2,0,44.0,3,0,0,-0.42,0.402,0.4323,0
2026-05-13T03:40:00+00:00,payments-api,3,payments,eng22,f4267426cb,3,2,0,60,1,3,46.0,3,1,0,-0.18,0.504,0.8858,1
2026-04-27T00:45:00+00:00,inventory-svc,2,supply,eng30,ee0ab0f0c9,0,0,0,33,5,2,30.0,1,1,1,1.12,0.395,0.2477,0
2026-02-19T07:59:00+00:00,checkout-web,2,storefront,eng22,9e65a0a9b5,7,3,0,27,4,2,11.0,2,0,1,-2.49,0.464,0.2785,0
2026-02-17T15:04:00+00:00,payments-api,3,payments,eng29,23f2e5a6c5,15,1,0,12,1,0,88.0,3,0,1,-0.45,0.504,0.0438,1
2026-03-01T18:21:00+00:00,checkout-web,2,storefront,eng01,ec827df0f5,18,6,1,153,3,2,1.0,1,0,1,,0.397,0.4623,1
2026-06-27T12:31:00+00:00,billing-svc,2,payments,eng35,1948eff1e9,12,5,1,155,4,0,14.0,1,0,0,-2.93,0.459,0.4745,0
2026-06-12T19:51:00+00:00,checkout-web,2,storefront,eng14,281e7748a1,19,4,0,41,2,1,73.0,2,1,1,2.99,0.316,0.0418,0
2026-01-03T00:54:00+00:00,billing-svc,2,payments,eng13,1025fdae18,0,5,1,69,1,0,8.0,0,1,1,4.04,0.433,0.199,1
2026-06-21T02:28:00+00:00,catalog-api,1,storefront,eng10,73039b52ea,2,6,1,32,1,1,27.0,1,1,0,0.67,0.732,0.2389,0
2026-02-20T21:52:00+00:00,recommendations,1,discovery,eng24,0425f980e1,21,4,0,121,5,3,4.0,3,1,0,2.16,0.569,0.456,1
2026-04-09T16:31:00+00:00,checkout-web,2,storefront,eng09,e4d0930036,16,3,0,20,3,2,8.0,2,0,1,4.76,0.386,0.0622,0
2026-02-04T14:08:00+00:00,payments-api,3,payments,eng37,aae3aa3c12,14,2,0,462,9,4,38.0,4,1,1,-2.88,0.296,0.4973,1
2026-03-07T11:59:00+00:00,notifications,1,growth,eng32,bc82d15f31,11,5,1,19,1,2,27.0,1,1,1,-0.18,0.297,0.0461,0
2026-01-31T15:23:00+00:00,payments-api,3,payments,eng13,20eecbda39,15,5,1,43,1,0,0.0,2,0,0,2.07,0.381,0.4581,0
2026-05-04T02:31:00+00:00,checkout-web,2,storefront,eng37,7f279e4859,2,0,0,107,1,1,37.0,1,0,1,2.58,0.505,0.2687,1
2026-06-07T00:59:00+00:00,search-svc,2,discovery,eng05,aa9d8cb02d,0,6,1,17,4,0,83.0,2,1,0,-0.34,0.574,0.2723,0
2026-03-02T23:20:00+00:00,payments-api,3,payments,eng38,834b0281c4,23,0,0,45,3,2,7.0,2,0,0,0.74,0.358,0.9046,1
2026-03-10T21:42:00+00:00,recommendations,1,discovery,eng24,7afccdc236,21,1,0,31,3,0,125.0,4,1,0,,0.749,0.0189,0
2026-05-12T06:03:00+00:00,payments-api,3,payments,eng37,4b4c1e7fc1,6,1,0,43,1,2,0.0,2,0,1,0.78,0.288,0.8291,0
2026-04-30T02:53:00+00:00,inventory-svc,2,supply,eng36,6188bbc60f,2,3,0,21,5,1,46.0,2,1,0,2.27,0.731,0.4727,1
2026-03-18T16:47:00+00:00,search-svc,2,discovery,eng21,ac818195c6,16,2,0,168,5,0,,2,1,0,-2.33,0.572,0.1229,0
2026-04-12T00:44:00+00:00,payments-api,3,payments,eng34,dcc5ec0ef6,0,6,1,87,3,1,90.0,0,0,0,-2.32,0.389,0.906,0
2026-02-11T11:54:00+00:00,checkout-web,2,storefront,eng36,605b293354,11,2,0,30,2,0,10.0,3,0,1,4.08,0.495,0.0291,0
2026-03-27T00:58:00+00:00,analytics-etl,1,data,eng19,1619d341d4,0,4,0,25,2,0,37.0,1,1,1,-1.16,0.95,0.0044,0
2026-04-08T07:41:00+00:00,checkout-web,2,storefront,eng32,317de5be9e,7,2,0,52,4,3,10.0,3,1,1,0.62,0.433,0.4135,0
2026-01-26T20:57:00+00:00,catalog-api,1,storefront,eng08,39d98cf0cd,20,0,0,29,4,0,47.0,4,0,0,1.52,0.604,0.0575,0
2026-01-13T13:39:00+00:00,notifications,1,growth,eng24,ef7740b39c,13,1,0,68,4,0,26.0,4,1,0,1.98,0.636,0.0146,0
2026-03-31T17:15:00+00:00,payments-api,3,payments,eng16,0b1824e6d5,17,1,0,173,2,0,80.0,3,0,1,-2.1,0.318,0.14,0
2026-04-28T06:22:00+00:00,inventory-svc,2,supply,eng32,ff7b08b631,6,1,0,74,4,1,22.0,3,1,0,-0.64,0.594,0.45,1
2026-03-15T09:21:00+00:00,billing-svc,2,payments,eng31,42ad596e69,9,6,1,244,5,0,14.0,2,1,1,-1.55,0.59,0.2575,1
2026-01-28T09:32:00+00:00,search-svc,2,discovery,eng25,418c26948a,9,2,0,47,2,2,,3,1,1,-0.31,0.737,0.0875,0
2026-06-28T05:12:00+00:00,catalog-api,1,storefront,eng36,559e7587aa,5,6,1,69,4,0,9.0,2,1,0,-0.25,0.827,0.1428,0
2026-06-04T03:30:00+00:00,catalog-api,1,storefront,eng04,27f8d2ed92,3,3,0,37,2,1,11.0,2,1,1,2.03,0.779,0.1158,1
2026-04-11T04:01:00+00:00,search-svc,2,discovery,eng16,ef2cbb93b7,4,5,1,298,4,0,,1,0,1,-3.45,0.532,0.7164,0
2026-01-15T03:41:00+00:00,catalog-api,1,storefront,eng15,89f4a9a46d,3,3,0,65,4,0,41.0,2,0,1,0.24,0.611,0.0659,0
2026-01-19T03:26:00+00:00,analytics-etl,1,data,eng08,73a83227c6,3,0,0,14,1,1,0.0,3,0,1,-1.42,0.559,0.3247,0
2026-02-10T22:11:00+00:00,search-svc,2,discovery,eng34,5824d0f7de,22,1,0,41,1,1,4.0,2,0,1,-2.37,0.583,0.3988,0
2026-05-02T05:33:00+00:00,auth-svc,3,identity,eng19,abcb48d6a2,5,5,1,32,1,1,21.0,1,0,1,-1.44,0.508,0.7739,0
2026-04-05T08:18:00+00:00,analytics-etl,1,data,eng21,7854b1c789,8,6,1,79,5,2,,1,1,1,-2.29,0.676,0.1127,0
2026-04-28T14:05:00+00:00,analytics-etl,1,data,eng05,e1db13a40f,14,1,0,113,5,1,31.0,2,0,0,5.43,0.442,0.0282,0
2026-03-28T01:27:00+00:00,auth-svc,3,identity,eng26,787baa73d0,1,5,1,57,3,3,,2,0,1,,0.531,0.9352,1
2026-04-11T08:38:00+00:00,inventory-svc,2,supply,eng18,cae5d0fb9c,8,5,1,87,3,2,22.0,2,0,0,-0.98,0.558,0.6947,1
2026-02-06T21:09:00+00:00,recommendations,1,discovery,eng33,d8c47f72f9,21,4,0,36,3,2,94.0,3,0,1,1.8,0.773,0.0375,0
2026-03-22T20:29:00+00:00,auth-svc,3,identity,eng24,2619e9f031,20,6,1,77,2,1,5.0,2,0,0,-0.06,0.415,0.7849,1
2026-02-15T13:11:00+00:00,inventory-svc,2,supply,eng01,3efb65d51d,13,6,1,34,3,1,2.0,3,0,1,-1.79,0.569,0.1422,0
2026-05-30T05:52:00+00:00,catalog-api,1,storefront,eng24,b94c65cb1e,5,5,1,30,5,1,27.0,0,0,0,-2.81,0.325,0.3175,0
2026-01-05T07:31:00+00:00,checkout-web,2,storefront,eng02,f536797ae5,7,0,0,49,3,1,16.0,2,1,1,-0.34,0.374,0.3237,1
2026-04-16T01:33:00+00:00,checkout-web,2,storefront,eng35,601cd4f5d5,1,3,0,86,2,3,5.0,2,1,1,-2.42,0.241,0.7928,0
2026-04-10T08:57:00+00:00,payments-api,3,payments,eng32,8352829153,8,4,0,49,5,1,70.0,4,0,0,-2.29,0.246,0.6666,1
2026-03-12T11:19:00+00:00,payments-api,3,payments,eng08,cb5b5a7697,11,3,0,388,5,1,27.0,2,0,0,3.11,0.284,0.7409,1
2026-06-04T01:07:00+00:00,inventory-svc,2,supply,eng10,97a547f634,1,3,0,571,3,2,4.0,2,0,0,-0.61,0.276,0.8918,1
2026-05-29T04:13:00+00:00,search-svc,2,discovery,eng17,0e469c2066,4,4,0,13,1,1,17.0,3,0,0,2.35,0.597,0.2503,0
2026-04-11T04:49:00+00:00,payments-api,3,payments,eng37,8350a7bb1b,4,5,1,59,1,0,30.0,0,0,1,-6.15,0.45,0.8558,0
2026-05-14T17:42:00+00:00,payments-api,3,payments,eng30,1043b58aca,17,3,0,27,3,3,41.0,2,0,0,3.02,0.206,0.3632,0
2026-05-17T23:01:00+00:00,inventory-svc,2,supply,eng26,cb94868a12,23,6,1,459,4,1,6.0,2,0,0,-0.3,0.583,0.7899,0
2026-02-26T19:43:00+00:00,billing-svc,2,payments,eng01,bfbc5f202b,19,3,0,9,1,0,13.0,4,0,1,2.28,0.508,0.0416,0
2026-04-29T06:36:00+00:00,analytics-etl,1,data,eng16,ec212a4d71,6,2,0,127,2,0,3.0,3,0,1,0.8,0.47,0.1195,0
2026-05-03T21:27:00+00:00,recommendations,1,discovery,eng32,62e365e04c,21,6,1,74,4,0,3.0,3,1,1,-0.72,0.621,0.0235,0
2026-04-17T23:57:00+00:00,catalog-api,1,storefront,eng28,9188853d44,23,4,0,42,1,0,26.0,3,1,1,-1.05,0.78,0.0303,0
2026-05-28T05:55:00+00:00,payments-api,3,payments,eng40,0d04c1adfa,5,3,0,69,4,1,22.0,3,0,0,-1.45,0.2,0.9522,0
2026-05-07T15:15:00+00:00,inventory-svc,2,supply,eng33,8ff8869104,15,3,0,32,1,0,10.0,4,0,1,1.24,0.426,0.0914,0
2026-02-12T01:59:00+00:00,payments-api,3,payments,eng05,4597484371,1,3,0,20,7,2,66.0,3,0,0,0.06,0.547,0.842,1
2026-05-10T16:33:00+00:00,analytics-etl,1,data,eng18,1489dc6550,16,6,1,61,1,1,0.0,3,1,1,5.58,0.607,0.0185,0
2026-05-17T11:14:00+00:00,recommendations,1,discovery,eng07,bf1dd0dbb0,11,6,1,9,5,0,60.0,3,0,1,1.73,0.632,0.0044,0
2026-05-22T09:59:00+00:00,payments-api,3,payments,eng31,999f71f0e1,9,4,0,45,3,2,,4,0,1,1.23,0.262,0.5761,0
2026-05-15T22:18:00+00:00,payments-api,3,payments,eng09,9c6cbb2da5,22,4,0,13,2,2,34.0,2,0,1,-0.51,0.494,0.2061,0
2026-03-24T21:39:00+00:00,inventory-svc,2,supply,eng31,9b2a510a5e,21,1,0,149,3,2,66.0,4,0,0,3.48,0.209,0.4828,1
2026-03-11T01:42:00+00:00,analytics-etl,1,data,eng37,65a90340cf,1,2,0,15,1,0,27.0,3,1,1,2.33,0.95,0.0325,0
2026-05-26T09:05:00+00:00,notifications,1,growth,eng24,74e297ecba,9,1,0,26,1,0,1.0,4,1,1,-5.59,0.389,0.1072,0
2026-04-08T08:07:00+00:00,search-svc,2,discovery,eng35,8ce11cf1c2,8,2,0,92,2,1,15.0,3,1,1,6.45,0.622,0.0556,1
2026-01-17T17:09:00+00:00,auth-svc,3,identity,eng02,8d7cb8dc25,17,5,1,28,1,3,5.0,3,0,0,-4.26,0.645,0.7702,0
2026-05-27T14:20:00+00:00,search-svc,2,discovery,eng06,3512849578,14,2,0,33,2,3,37.0,3,0,0,1.08,0.475,0.2439,0
2026-01-20T06:49:00+00:00,inventory-svc,2,supply,eng04,fff90e9b9e,6,1,0,119,2,0,36.0,3,0,0,-0.32,0.585,0.5315,0
2026-02-04T11:02:00+00:00,billing-svc,2,payments,eng13,bae75a3b51,11,2,0,73,4,2,58.0,4,1,0,1.62,0.261,0.258,0
2026-02-04T13:25:00+00:00,payments-api,3,payments,eng11,9a569590b8,13,2,0,27,1,2,41.0,2,0,0,-1.25,0.179,0.3435,1
2026-06-17T07:16:00+00:00,catalog-api,1,storefront,eng39,921b16c4f0,7,2,0,213,4,0,12.0,4,1,1,0.43,0.76,0.0844,1
2026-01-13T11:05:00+00:00,billing-svc,2,payments,eng28,deee9b57f6,11,1,0,369,1,3,5.0,4,0,0,2.94,0.398,0.6086,0
2026-06-07T03:13:00+00:00,notifications,1,growth,eng24,6952aa4a97,3,6,1,66,4,0,8.0,1,1,1,1.51,0.681,0.0551,0
2026-01-03T10:59:00+00:00,recommendations,1,discovery,eng35,469a3fc958,10,5,1,56,2,0,138.0,3,1,1,0.78,0.805,0.0095,1
2026-02-26T15:31:00+00:00,payments-api,3,payments,eng01,a47a0f09bc,15,3,0,100,2,1,36.0,3,1,0,,0.302,0.4139,1
2026-05-15T20:27:00+00:00,recommendations,1,discovery,eng22,f8ab26e7c5,20,4,0,50,3,0,7.0,4,0,1,-0.03,0.827,0.0421,0
2026-05-30T14:49:00+00:00,recommendations,1,discovery,eng02,4f990fe68a,14,5,1,26,3,0,54.0,1,0,0,,0.661,0.0512,0
2026-04-18T18:38:00+00:00,catalog-api,1,storefront,eng33,785707247d,18,5,1,14,1,0,33.0,2,1,1,1.72,0.677,0.0043,0
2026-02-25T13:23:00+00:00,checkout-web,2,storefront,eng17,8b057ec6e5,13,2,0,22,1,0,24.0,2,1,0,,0.367,0.0321,0
2026-01-29T02:47:00+00:00,inventory-svc,2,supply,eng26,b90d6a1007,2,3,0,53,3,0,70.0,3,0,0,-6.14,0.448,0.6454,1
2026-02-26T12:43:00+00:00,recommendations,1,discovery,eng38,c73702d24b,12,3,0,34,3,0,,4,0,1,-0.91,0.742,0.0092,0
2026-05-24T07:07:00+00:00,auth-svc,3,identity,eng05,15074e6abe,7,6,1,14,1,1,1.0,1,0,1,,0.466,0.6863,0
2026-06-18T04:13:00+00:00,analytics-etl,1,data,eng25,79adc932c1,4,3,0,158,6,1,6.0,1,1,1,-0.04,0.552,0.1368,0
2026-04-13T09:43:00+00:00,payments-api,3,payments,eng09,adf0233697,9,0,0,143,5,3,38.0,2,0,1,5.1,0.269,0.4837,0
2026-02-09T23:36:00+00:00,billing-svc,2,payments,eng26,1d0630ab5d,23,0,0,133,4,3,,1,0,1,0.6,0.521,0.325,1
2026-03-04T07:11:00+00:00,analytics-etl,1,data,eng08,a98482c85b,7,2,0,61,5,0,52.0,3,1,1,2.18,0.762,0.0303,0
2026-06-10T17:38:00+00:00,catalog-api,1,storefront,eng36,a0db6807da,17,2,0,69,3,0,34.0,4,1,1,4.37,0.658,0.0074,0
2026-01-26T20:30:00+00:00,search-svc,2,discovery,eng23,75dd122382,20,0,0,25,1,0,8.0,3,0,1,0.02,0.625,0.1364,0
2026-02-17T06:56:00+00:00,inventory-svc,2,supply,eng30,4e7b2b2e65,6,1,0,52,1,0,58.0,3,0,1,2.59,0.47,0.1779,0
2026-02-19T11:30:00+00:00,search-svc,2,discovery,eng03,16151dd961,11,3,0,37,1,0,33.0,4,1,1,2.33,0.743,0.014,0
2026-05-27T21:21:00+00:00,analytics-etl,1,data,eng39,1840d5941c,21,2,0,62,1,2,3.0,2,0,1,-1.31,0.66,0.1819,0
2026-05-22T14:10:00+00:00,checkout-web,2,storefront,eng28,09b11ba09b,14,4,0,49,2,2,35.0,3,0,1,,0.441,0.0482,0
2026-02-26T23:21:00+00:00,payments-api,3,payments,eng26,eb8f302f1c,23,3,0,215,3,1,,3,0,1,0.23,0.426,0.7232,0
2026-06-18T05:18:00+00:00,checkout-web,2,storefront,eng30,89f4e0500b,5,3,0,116,1,0,6.0,2,0,0,0.79,0.259,0.7771,1
2026-01-23T15:20:00+00:00,catalog-api,1,storefront,eng28,dd1ac4dfdf,15,4,0,43,4,0,13.0,3,1,1,1.65,0.811,0.0071,0
2026-03-01T10:18:00+00:00,inventory-svc,2,supply,eng38,070c39ed2a,10,6,1,54,4,2,6.0,1,1,1,0.96,0.509,0.1548,0
2026-05-10T13:14:00+00:00,catalog-api,1,storefront,eng12,64364c8e19,13,6,1,92,5,0,77.0,2,1,0,-1.28,0.626,0.0481,0
2026-01-12T17:34:00+00:00,notifications,1,growth,eng02,d54d112942,17,0,0,253,1,1,28.0,2,0,0,6.18,0.405,0.0869,0
2026-04-17T07:49:00+00:00,inventory-svc,2,supply,eng23,81e5f73cea,7,4,0,37,3,3,55.0,4,0,0,-0.99,0.309,0.5841,0
2026-01-03T09:51:00+00:00,catalog-api,1,storefront,eng10,ce34456601,9,5,1,18,2,0,151.0,2,1,0,-1.85,0.777,0.0554,0
2026-02-19T20:52:00+00:00,analytics-etl,1,data,eng27,aa5d7904bc,20,3,0,219,3,1,17.0,3,0,0,5.1,0.341,0.1762,1
2026-06-22T19:48:00+00:00,checkout-web,2,storefront,eng23,49cfef5113,19,0,0,28,2,2,34.0,4,0,1,1.5,0.244,0.0715,0
2026-06-26T21:32:00+00:00,checkout-web,2,storefront,eng38,82306d5a6c,21,4,0,119,7,2,,4,0,0,2.82,0.278,0.7004,0
2026-01-19T02:40:00+00:00,catalog-api,1,storefront,eng10,8e632036c7,2,0,0,73,1,1,58.0,3,0,0,-4.93,0.597,0.6213,1
2026-01-22T13:29:00+00:00,analytics-etl,1,data,eng06,9815b3c3df,13,3,0,55,4,0,50.0,3,0,1,-1.72,0.54,0.0449,0
